81,349,1
82,4,1
82,10,1
82,89,1
82,126,1
82,128,1
82,151,1
82,190,1
83,126,1
83,137,1
83,169,1
84,359,1
85,4,1
85,66,1
85,77,1
85,91,1
85,126,1
85,137,1
85,167,1
85,171,1
85,177,1
85,185,1
85,190,1
85,227,1
85,256,1
85,294,1
85,325,1
85,349,1
86,4,1
86,110,1
86,126,1
86,137,1
86,190,1
86,215,1
86,325,1
87,322,1
88,246,1
88,292,1
88,359,1
89,137,1
90,363,1
91,85,1
91,126,1
91,134,1
91,137,1
91,177,1
91,195,1
91,256,1
92,0,1
92,4,1
92,10,1
92,16,1
92,72,1
92,77,1
92,85,1
92,89,1
92,95,1
92,108,1
92,126,1
92,128,1
92,134,1
92,137,1
92,146,1
92,149,1
92,170,1
92,190,1
92,214,1
92,239,1
92,256,1
92,290,1
92,325,1
92,349,1
93,1,1
93,4,1
93,37,1
93,62,1
93,65,1
93,77,1
93,85,1
93,91,1
93,126,1
93,134,1
93,137,1
93,153,1
93,164,1
93,167,1
93,168,1
93,171,1
93,177,1
93,185,1
93,190,1
93,256,1
93,314,1
93,325,1
93,349,1
94,1,1
94,4,1
94,10,1
94,20,1
94,77,1
94,85,1
94,91,1
94,126,1
94,127,1
94,134,1
94,137,1
94,160,1
94,164,1
94,167,1
94,171,1
94,177,1
94,185,1
94,190,1
94,215,1
94,248,1
94,256,1
94,325,1
94,345,1
94,349,1
95,4,1
95,10,1
95,56,1
95,71,1
95,74,1
95,77,1
95,85,1
95,89,1
95,91,1
95,118,1
95,126,1
95,128,1
95,134,1
95,137,1
95,160,1
95,166,1
95,167,1
95,171,1
95,177,1
95,190,1
95,215,1
95,224,1
95,248,1
95,256,1
95,275,1
95,279,1
95,318,1
95,325,1
95,349,1
96,4,1
96,10,1
96,48,1
96,66,1
96,77,1
96,85,1
96,118,1
96,123,1
96,126,1
96,134,1
96,137,1
96,144,1
96,171,1
96,185,1
96,190,1
96,215,1
96,256,1
96,267,1
96,275,1
96,320,1
96,325,1
96,349,1
97,126,1
97,137,1
98,77,1
98,108,1
98,126,1
98,349,1
99,4,1
99,10,1
99,65,1
99,77,1
99,85,1
99,91,1
99,126,1
99,134,1
99,137,1
99,153,1
99,157,1
99,167,1
99,171,1
99,177,1
99,185,1
99,190,1
99,256,1
99,325,1
99,349,1
100,65,1
100,77,1
100,85,1
100,91,1
100,108,1
100,126,1
100,134,1
100,137,1
100,160,1
100,167,1
100,177,1
100,195,1
100,256,1
100,267,1
100,349,1
101,126,1
101,137,1
102,4,1
102,77,1
102,85,1
102,91,1
102,126,1
102,134,1
102,137,1
102,167,1
102,171,1
102,177,1
102,190,1
102,211,1
102,215,1
102,256,1
102,325,1
102,349,1
103,126,1
103,137,1
104,77,1
104,349,1
105,4,1
105,37,1
105,56,1
105,59,1
105,65,1
105,77,1
105,85,1
105,91,1
105,110,1
105,126,1
105,127,1
105,134,1
105,137,1
105,157,1
105,167,1
105,171,1
105,177,1
105,185,1
105,215,1
105,248,1
105,256,1
105,267,1
105,325,1
105,349,1
106,115,1
106,126,1
106,256,1
106,328,1
107,4,1
107,37,1
107,56,1
107,65,1
107,77,1
107,85,1
107,91,1
107,110,1
107,118,1
107,126,1
107,134,1
107,137,1
107,153,1
107,156,1
107,171,1
107,177,1
107,190,1
107,256,1
107,264,1
107,302,1
107,325,1
107,343,1
107,349,1
107,350,1
108,126,1
108,175,1
109,4,1
109,8,1
109,44,1
109,65,1
109,77,1
109,85,1
109,89,1
109,91,1
109,92,1
109,126,1
109,128,1
109,134,1
109,137,1
109,161,1
109,171,1
109,177,1
109,185,1
109,190,1
109,197,1
109,256,1
109,288,1
109,325,1
109,349,1
110,4,1
110,12,1
110,21,1
110,24,1
110,34,1
110,39,1
110,55,1
110,58,1
110,74,1
110,77,1
110,80,1
110,85,1
110,110,1
110,118,1
110,122,1
110,126,1
110,129,1
110,134,1
110,135,1
110,137,1
110,150,1
110,151,1
110,172,1
110,177,1
110,189,1
110,190,1
110,198,1
110,215,1
110,222,1
110,223,1
110,224,1
110,225,1
110,238,1
110,239,1
110,253,1
110,256,1
110,275,1
110,279,1
110,304,1
110,306,1
110,324,1
110,331,1
110,349,1
110,355,1
110,358,1
111,4,1
111,66,1
111,77,1
111,85,1
111,126,1
111,134,1
111,137,1
111,160,1
111,167,1
111,177,1
111,190,1
111,256,1
111,325,1
111,349,1
112,65,1
112,126,1
112,137,1
112,170,1
112,177,1
112,197,1
112,256,1
112,264,1
112,335,1
113,85,1
113,126,1
113,134,1
113,256,1
114,126,1
114,137,1
114,256,1
115,16,1
115,77,1
115,126,1
115,137,1
115,160,1
115,190,1
115,202,1
115,208,1
115,290,1
115,349,1
116,96,1
116,108,1
116,126,1
116,137,1
116,171,1
116,190,1
116,216,1
116,233,1
117,77,1
117,95,1
117,126,1
117,137,1
117,149,1
117,185,1
117,338,1
117,349,1
118,23,1
118,65,1
118,110,1
118,126,1
118,186,1
118,196,1
118,200,1
118,241,1
118,256,1
118,272,1
118,358,1
119,127,1
119,219,1
120,126,1
120,137,1
121,22,1
121,89,1
121,128,1
121,137,1
121,177,1
122,3,1
122,65,1
122,88,1
122,126,1
122,137,1
122,177,1
122,215,1
123,77,1
123,91,1
123,108,1
123,126,1
123,127,1
123,137,1
123,190,1
123,202,1
123,349,1
124,77,1
124,126,1
124,137,1
124,185,1
124,190,1
124,341,1
124,349,1
125,108,1
125,126,1
125,137,1
125,177,1
125,256,1
126,137,1
127,137,1
128,4,1
128,65,1
128,74,1
128,77,1
128,85,1
128,91,1
128,108,1
128,126,1
128,134,1
128,137,1
128,171,1
128,177,1
128,185,1
128,251,1
128,253,1
128,256,1
128,264,1
128,304,1
128,320,1
128,325,1
128,343,1
128,349,1
128,350,1
128,357,1
129,137,1
130,107,1
130,108,1
130,120,1
130,164,1
130,177,1
130,240,1
130,289,1
130,291,1
131,322,1
132,126,1
132,137,1
132,177,1
132,312,1
133,126,1
133,137,1
133,185,1
133,267,1
133,338,1
135,77,1
135,126,1
135,137,1
135,280,1
135,349,1
136,133,1
137,67,1
137,77,1
137,108,1
137,137,1
137,154,1
137,290,1
137,343,1
137,349,1
137,357,1
138,25,1
138,47,1
139,77,1
139,108,1
139,126,1
139,137,1
139,171,1
139,190,1
139,257,1
139,267,1
139,349,1
140,137,1
140,190,1
140,356,1
141,0,1
141,57,1
141,108,1
141,113,1
141,126,1
141,188,1
141,254,1
141,310,1
141,351,1
142,109,1
142,177,1
142,246,1
142,250,1
142,322,1
142,332,1
142,359,1
143,137,1
143,143,1
143,244,1
143,341,1
143,360,1
144,10,1
144,77,1
144,110,1
144,126,1
144,137,1
144,171,1
144,190,1
144,237,1
144,257,1
144,267,1
144,349,1
145,115,1
146,77,1
146,126,1
146,137,1
146,318,1
146,349,1
147,46,1
147,170,1
148,347,1
149,65,1
149,71,1
149,74,1
149,85,1
149,95,1
149,126,1
149,131,1
149,134,1
149,137,1
149,149,1
149,150,1
149,151,1
149,177,1
149,190,1
149,198,1
149,215,1
149,222,1
149,227,1
149,256,1
149,275,1
149,279,1
150,126,1
150,137,1
150,233,1
150,341,1
150,346,1
151,11,1
151,259,1
151,347,1
152,77,1
152,108,1
152,126,1
152,137,1
152,256,1
152,349,1
153,19,1
153,49,1
153,139,1
153,140,1
153,164,1
153,233,1
153,246,1
153,292,1
153,309,1
153,344,1
154,4,1
154,10,1
154,77,1
154,89,1
154,91,1
154,110,1
154,126,1
154,128,1
154,137,1
154,160,1
154,167,1
154,170,1
154,177,1
154,190,1
154,215,1
154,239,1
154,325,1
154,335,1
154,349,1
155,89,1
155,128,1
155,137,1
156,109,1
156,177,1
157,3,1
157,65,1
157,77,1
157,89,1
157,126,1
157,128,1
157,137,1
157,160,1
157,190,1
157,256,1
157,290,1
157,349,1
158,137,1
159,77,1
159,89,1
159,126,1
159,128,1
159,137,1
159,349,1
160,83,1
160,115,1
160,126,1
160,137,1
160,164,1
160,177,1
160,328,1
160,335,1
161,137,1
161,316,1
162,85,1
162,134,1
162,256,1
163,164,1
163,233,1
163,246,1
163,292,1
163,337,1
164,48,1
164,126,1
164,137,1
164,177,1
164,190,1
165,246,1
166,137,1
167,8,1
167,85,1
167,126,1
167,134,1
167,137,1
167,227,1
167,256,1
167,322,1
168,126,1
169,13,1
169,93,1
169,126,1
169,137,1
169,290,1
170,214,1
171,137,1
172,126,1
172,137,1
173,10,1
174,85,1
174,134,1
174,256,1
175,16,1
175,39,1
175,46,1
175,71,1
175,72,1
175,95,1
175,108,1
175,112,1
175,137,1
175,146,1
175,149,1
175,152,1
175,160,1
175,170,1
175,177,1
175,198,1
175,225,1
175,227,1
175,236,1
175,239,1
175,252,1
175,290,1
175,363,1
176,83,1
176,126,1
176,127,1
176,137,1
176,328,1
177,0,1
177,16,1
177,46,1
177,72,1
177,77,1
177,81,1
177,95,1
177,108,1
177,126,1
177,137,1
177,146,1
177,149,1
177,170,1
177,195,1
177,239,1
177,290,1
177,349,1
178,71,1
178,108,1
178,126,1
178,137,1
178,152,1
178,159,1
178,210,1
178,214,1
178,276,1
179,108,1
179,137,1
179,146,1
179,190,1
179,290,1
179,342,1
180,77,1
180,108,1
180,137,1
180,349,1
181,46,1
181,77,1
181,108,1
181,120,1
181,126,1
181,137,1
181,170,1
181,234,1
181,255,1
181,290,1
181,302,1
181,316,1
181,342,1
181,349,1
182,126,1
182,137,1
182,274,1
183,137,1
183,190,1
184,2,1
184,32,1
185,77,1
185,83,1
185,126,1
185,137,1
185,267,1
185,349,1
186,51,1
187,41,1
188,219,1
189,335,1
190,22,1
190,110,1
190,298,1
191,24,1
191,110,1
191,283,1
192,126,1
192,137,1
193,220,1
193,312,1
194,109,1
194,246,1
194,323,1
195,137,1
195,177,1
196,10,1
196,109,1
196,127,1
196,246,1
196,276,1
196,323,1
197,126,1
197,137,1
197,190,1
198,18,1
199,137,1
200,131,1
200,306,1
201,137,1
202,315,1
203,126,1
203,137,1
203,215,1
204,137,1
205,126,1
205,137,1
206,126,1
206,137,1
207,126,1
207,127,1
207,137,1
208,126,1
208,137,1
208,256,1
209,126,1
209,137,1
209,177,1
209,202,1
209,256,1
210,95,1
210,110,1
210,149,1
210,362,1
211,71,1
211,126,1
211,137,1
211,177,1
211,349,1
212,5,1
212,69,1
212,106,1
212,112,1
212,138,1
212,152,1
212,176,1
212,184,1
212,203,1
212,210,1
212,226,1
212,256,1
212,276,1
212,335,1
212,354,1
212,355,1
213,77,1
213,137,1
213,171,1
213,257,1
213,349,1
214,137,1
214,214,1
215,77,1
215,137,1
215,328,1
215,349,1
216,110,1
216,126,1
216,137,1
216,185,1
216,202,1
216,256,1
216,363,1
217,33,1
217,77,1
217,137,1
217,171,1
217,349,1
218,126,1
218,137,1
219,177,1
219,178,1
220,126,1
220,137,1
220,215,1
221,5,1
221,152,1
221,184,1
221,210,1
221,242,1
221,246,1
221,276,1
221,333,1
221,354,1
222,265,1
222,322,1
223,126,1
223,137,1
224,112,1
225,137,1
227,77,1
227,126,1
227,137,1
227,177,1
227,349,1
228,126,1
228,137,1
228,195,1
229,137,1
230,37,1
230,59,1
230,74,1
230,77,1
230,85,1
230,91,1
230,110,1
230,126,1
230,134,1
230,137,1
230,153,1
230,171,1
230,177,1
230,185,1
230,190,1
230,215,1
230,253,1
230,256,1
230,264,1
230,304,1
230,320,1
230,342,1
230,343,1
230,348,1
230,349,1
230,350,1
231,18,1
231,195,1
231,214,1
231,219,1
232,137,1
233,33,1
233,77,1
233,137,1
233,171,1
233,190,1
233,257,1
233,267,1
233,349,1
234,107,1
234,120,1
234,167,1
235,112,1
235,116,1
235,152,1
235,176,1
235,184,1
235,203,1
235,210,1
235,225,1
235,256,1
235,276,1
235,278,1
235,335,1
235,354,1
236,32,1
236,151,1
236,185,1
237,137,1
238,126,1
238,185,1
239,11,1
239,181,1
239,255,1
239,259,1
239,260,1
240,55,1
240,80,1
240,108,1
240,112,1
240,113,1
240,120,1
240,126,1
240,137,1
240,171,1
240,239,1
240,256,1
241,5,1
241,69,1
241,109,1
241,116,1
241,152,1
241,184,1
241,201,1
241,203,1
241,205,1
241,210,1
241,242,1
241,246,1
241,252,1
241,266,1
241,276,1
241,278,1
241,333,1
241,354,1
242,5,1
242,35,1
242,109,1
242,142,1
242,152,1
242,184,1
242,203,1
242,205,1
242,210,1
242,242,1
242,246,1
242,276,1
242,333,1
242,354,1
243,126,1
243,185,1
244,5,1
244,102,1
244,116,1
244,150,1
244,203,1
244,205,1
244,210,1
244,215,1
244,242,1
244,246,1
244,252,1
244,253,1
244,276,1
244,278,1
244,279,1
244,304,1
244,314,1
244,333,1
245,78,1
245,163,1
245,220,1
245,235,1
245,327,1
246,3,1
247,272,1
248,112,1
248,256,1
248,335,1
249,256,1
250,85,1
250,134,1
250,256,1
251,18,1
251,77,1
251,126,1
251,137,1
251,195,1
251,219,1
251,349,1
252,126,1
252,137,1
252,177,1
253,137,1
253,190,1
253,195,1
253,219,1
254,77,1
254,137,1
254,349,1
255,137,1
255,214,1
256,18,1
256,137,1
257,137,1
257,195,1
258,126,1
259,4,1
259,65,1
259,77,1
259,85,1
259,91,1
259,110,1
259,126,1
259,134,1
259,137,1
259,167,1
259,177,1
259,185,1
259,190,1
259,215,1
259,256,1
259,302,1
259,325,1
259,349,1
260,126,1
260,137,1
262,27,1
262,41,1
262,52,1
262,112,1
262,174,1
262,192,1
262,256,1
262,335,1
263,126,1
263,137,1
263,363,1
264,65,1
264,126,1
264,137,1
264,190,1
264,233,1
264,334,1
265,126,1
266,77,1
266,137,1
266,171,1
266,190,1
266,349,1
267,126,1
267,127,1
267,190,1
268,342,1
269,22,1
269,63,1
269,89,1
269,128,1
269,137,1
269,177,1
269,234,1
270,22,1
270,110,1
270,126,1
270,137,1
270,187,1
270,233,1
270,298,1
271,0,1
271,77,1
271,126,1
271,177,1
271,349,1
272,219,1
273,4,1
273,10,1
273,65,1
273,77,1
273,85,1
273,91,1
273,126,1
273,127,1
273,134,1
273,137,1
273,167,1
273,171,1
273,177,1
273,190,1
273,211,1
273,215,1
273,256,1
273,318,1
273,325,1
273,349,1
274,126,1
274,137,1
274,200,1
275,112,1
275,256,1
275,335,1
276,255,1
277,3,1
277,126,1
277,156,1
278,10,1
278,126,1
278,137,1
278,160,1
278,211,1
278,215,1
279,10,1
279,62,1
279,65,1
279,77,1
279,81,1
279,91,1
279,126,1
279,137,1
279,153,1
279,167,1
279,168,1
279,171,1
279,177,1
279,185,1
279,190,1
279,196,1
279,262,1
279,267,1
279,284,1
279,349,1
280,89,1
280,126,1
280,128,1
281,110,1
281,126,1
281,137,1
281,211,1
281,227,1
281,362,1
282,33,1
282,110,1
282,137,1
282,187,1
283,127,1
283,137,1
283,314,1
284,137,1
285,64,1
285,126,1
285,137,1
285,298,1
286,37,1
286,59,1
286,77,1
286,89,1
286,108,1
286,110,1
286,126,1
286,127,1
286,128,1
286,137,1
286,151,1
286,177,1
286,185,1
286,215,1
286,349,1
287,57,1
287,108,1
287,126,1
287,137,1
287,177,1
287,310,1
287,349,1
288,9,1
288,78,1
288,327,1
289,22,1
289,77,1
289,126,1
289,137,1
289,171,1
289,190,1
289,257,1
289,267,1
289,349,1
290,79,1
290,126,1
290,137,1
290,256,1
291,137,1
292,77,1
292,123,1
292,126,1
292,137,1
292,256,1
292,349,1
293,89,1
293,126,1
293,128,1
293,137,1
294,110,1
294,187,1
294,298,1
295,219,1
296,181,1
296,191,1
296,255,1
296,259,1
296,260,1
297,23,1
297,46,1
297,55,1
297,60,1
297,80,1
297,108,1
297,112,1
297,120,1
297,137,1
297,170,1
297,188,1
297,239,1
297,256,1
297,268,1
297,269,1
297,284,1
297,335,1
299,4,1
299,21,1
299,89,1
299,95,1
299,126,1
299,128,1
299,137,1
299,149,1
299,151,1
299,293,1
299,362,1
300,126,1
300,127,1
300,137,1
301,137,1
301,219,1
302,18,1
302,137,1
302,195,1
302,219,1
303,31,1
303,43,1
303,77,1
303,83,1
303,115,1
303,126,1
303,143,1
303,157,1
303,167,1
303,177,1
303,216,1
303,244,1
303,267,1
303,302,1
303,328,1
303,349,1
303,360,1
304,77,1
304,137,1
304,190,1
304,322,1
304,349,1
305,34,1
305,89,1
305,108,1
305,113,1
305,126,1
305,128,1
305,137,1
305,256,1
306,137,1
306,322,1
307,108,1
307,137,1
307,290,1
308,127,1
308,137,1
309,126,1
309,137,1
309,227,1
310,33,1
310,77,1
310,137,1
310,185,1
310,267,1
310,298,1
310,338,1
310,349,1
311,78,1
311,235,1
311,281,1
311,327,1
311,330,1
312,65,1
313,137,1
314,137,1
314,177,1
315,85,1
315,134,1
315,256,1
316,110,1
316,137,1
316,187,1
317,126,1
317,137,1
317,177,1
317,185,1
317,290,1
318,63,1
318,77,1
318,83,1
318,240,1
318,328,1
318,349,1
319,77,1
319,190,1
319,257,1
319,267,1
319,349,1
320,126,1
321,77,1
321,110,1
321,126,1
321,185,1
321,267,1
321,349,1
322,77,1
322,137,1
322,177,1
322,349,1
323,77,1
323,126,1
323,137,1
323,177,1
323,349,1
324,322,1
325,356,1
326,33,1
327,137,1
328,77,1
328,137,1
328,177,1
328,349,1
329,76,1
329,137,1
330,137,1
331,29,1
331,137,1
332,33,1
332,110,1
333,77,1
333,126,1
333,257,1
333,296,1
333,341,1
333,349,1
334,37,1
334,137,1
334,328,1
335,126,1
335,137,1
335,145,1
335,202,1
336,138,1
337,216,1
337,246,1
337,312,1
337,341,1
338,99,1
338,126,1
338,137,1
339,4,1
339,10,1
339,77,1
339,85,1
339,89,1
339,91,1
339,126,1
339,127,1
339,128,1
339,134,1
339,137,1
339,151,1
339,160,1
339,167,1
339,171,1
339,177,1
339,185,1
339,190,1
339,211,1
339,215,1
339,256,1
339,325,1
339,349,1
340,137,1
342,77,1
342,126,1
342,137,1
342,171,1
342,190,1
342,257,1
342,267,1
342,296,1
342,349,1
343,256,1
344,137,1
345,77,1
345,177,1
345,256,1
345,339,1
345,349,1
346,233,1
347,4,1
347,10,1
347,59,1
347,65,1
347,74,1
347,77,1
347,85,1
347,126,1
347,134,1
347,137,1
347,153,1
347,160,1
347,167,1
347,177,1
347,253,1
347,256,1
347,304,1
347,320,1
347,325,1
347,349,1
348,4,1
348,15,1
348,77,1
348,108,1
348,126,1
348,190,1
348,202,1
348,325,1
348,349,1
349,328,1
350,219,1
351,137,1
352,4,1
352,15,1
352,37,1
352,59,1
352,77,1
352,89,1
352,108,1
352,110,1
352,126,1
352,128,1
352,137,1
352,177,1
352,202,1
352,215,1
352,267,1
352,312,1
352,349,1
353,110,1
354,4,1
354,10,1
354,77,1
354,85,1
354,91,1
354,126,1
354,134,1
354,137,1
354,143,1
354,164,1
354,167,1
354,171,1
354,177,1
354,185,1
354,190,1
354,244,1
354,256,1
354,267,1
354,307,1
354,315,1
354,325,1
354,349,1
354,360,1
355,76,1
355,137,1
356,81,1
356,125,1
356,126,1
356,256,1
356,335,1
357,137,1
357,195,1
357,219,1
358,137,1
359,18,1
359,77,1
359,137,1
359,349,1
360,33,1
360,110,1
361,126,1
361,137,1
362,89,1
362,128,1
363,177,1
364,24,1
364,110,1
364,283,1
365,77,1
365,257,1
365,341,1
365,349,1
366,137,1
367,10,1
367,89,1
367,128,1
367,137,1
367,177,1
367,221,1
367,246,1
367,256,1
367,359,1
368,112,1
368,234,1
369,234,1
370,22,1
370,63,1
370,137,1
370,177,1
370,234,1
371,77,1
371,177,1
371,349,1
372,77,1
372,252,1
372,349,1
373,319,1
375,85,1
375,134,1
375,256,1
376,137,1
377,0,1
377,48,1
377,71,1
377,75,1
378,310,1
379,322,1
380,108,1
380,126,1
380,137,1
381,137,1
382,126,1
382,137,1
382,322,1
383,17,1
384,77,1
384,171,1
384,257,1
384,267,1
384,349,1
385,126,1
385,259,1
385,347,1
386,137,1
387,54,1
387,173,1
388,108,1
388,363,1
389,137,1
389,138,1
390,137,1
391,171,1
391,267,1
392,81,1
392,125,1
392,363,1
393,91,1
394,322,1
395,0,1
395,48,1
395,113,1
395,261,1
396,107,1
396,120,1
396,167,1
397,137,1
398,0,1
398,71,1
398,188,1
399,137,1
400,177,1
401,112,1
401,256,1
